tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_state,Link,Text,retweet_count,favorite_count,display_text_range,lang,day,month,date,year,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,Null,pupper,https://t.co/MiMKtsLN6k,Here's a pupper with squeaky hiccups. Please enjoy. ,8170,21851,132,en,Mon,Jan,2,2017,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0.506,True,Tibetan_terrier,0.296,True,Otterhound,0.036,True
815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,None,https://t.co/gd9UlLOCQ0,This is Akumi. It's his birthday. He received many lickable gifts. happy h*ckin birthday ,2202,9634,114,en,Mon,Jan,2,2017,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,0.549,True,Cardigan,0.179,True,Collie,0.146,True
815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,None,https://t.co/bLZuOh9sKy,This is Titan. His nose is quite chilly. Requests to return to the indoors. would boop to warm ,1599,8044,116,en,Sun,Jan,1,2017,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,0.818,True,Norwegian_elkhound,0.14,True,Malinois,0.025,True
814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,pupper,https://t.co/01vpuRDXQ8,This is Cooper. Someone attacked him with a sharpie. Poor pupper. nifty tongue slip tho ,1234,7473,106,en,Sat,Dec,31,2016,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,1.0,True,Boxer,0.0,True,American_Staffordshire_terrier,0.0,True
814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,None,https://t.co/0LdNjoiNbv,This is Olivia. She's a passionate advocate of candid selfies. would boop shnoop ,2624,11033,115,en,Fri,Dec,30,2016,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden_retriever,0.651,True,Kuvasz,0.053,True,Cocker_spaniel,0.035,True
814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,https://t.co/IOdgfnSE9G,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. would pet well ,1809,8456,118,en,Thu,Dec,29,2016,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature_poodle,0.627,True,Toy_poodle,0.266,True,Soft-coated_wheaten_terrier,0.042,True
814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,https://t.co/YIJo7X7K9J,This is Oshie. He's ready to party. Bought that case himself. someone tell Oshie it's Wednesday morning ,8401,28095,110,en,Wed,Dec,28,2016,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden_retriever,0.49,True,Labrador_retriever,0.292,True,Chow,0.072,True
813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,https://t.co/z1VRj1cYZf,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. would assist ,1805,9102,140,en,Wed,Dec,28,2016,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,0.699,True,Eskimo_dog,0.256,True,Norwegian_elkhound,0.013,True
813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,None,https://t.co/uBnQTNEeGg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. RIP ",13549,35668,117,en,Tue,Dec,27,2016,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,0.709,True,Boston_bull,0.248,True,Boxer,0.019,True
813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,https://t.co/OuaVvVkwJ1,This is Sky. She's learning how to roll her R's. cultured af ,1708,8137,132,en,Tue,Dec,27,2016,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501,True,Siberian_husky,0.229,True,Eskimo_dog,0.2,True
813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,None,https://t.co/DVYIZOnO81,Here is Atlas. He went all out this year. downright magical af ,7091,18209,103,en,Mon,Dec,26,2016,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.906,True,Pomeranian,0.048,True,West_Highland_white_terrier,0.036,True
813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,Null,doggo,https://t.co/cD967DjnIn,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. ,1770,9040,55,en,Mon,Dec,26,2016,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker_spaniel,0.702,True,Golden_retriever,0.12,True,Labrador_retriever,0.036,True
813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,Null,None,you...,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... ,4214,19417,82,en,Mon,Dec,26,2016,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden_retriever,0.888,True,Labrador_retriever,0.042,True,Saluki,0.01,True
813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,https://t.co/bxGwkJa2kE,This is Eleanor. She winks like she knows many things that you don't. ,1873,9072,44,en,Mon,Dec,26,2016,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Doormat,0.955,False,Golden_retriever,0.026,True,Cocker_spaniel,0.004,True
813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,None,https://t.co/hwhCbhCjnV,This is Layla. It is her first Christmas. She got to be one of the presents. I wish my presents would bark ,2136,7589,79,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese_cat,0.844,False,Pembroke,0.071,True,Cardigan,0.042,True
813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,Null,None,https://t.co/KK4XQK9SPi,Everybody stop what you're doing and look at this dog with her tiny Santa hat. ,2325,8320,123,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.849,True,Ibizan_hound,0.045,True,Italian_greyhound,0.019,True
813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,Null,doggo,https://t.co/BzITyGw3JA,Here's an anonymous doggo that appears to be very done with Christmas. cheer up pup ,3020,11557,135,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,0.432,True,Whippet,0.374,True,Siberian_husky,0.032,True
813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,https://t.co/zfdaGZlweq,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. it'll be ok Toby ,2660,10097,106,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Dingo,0.287,False,Pembroke,0.141,True,Basenji,0.091,True
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,https://t.co/soNL00XWVu,This is Rocky. He got triple-doggo-dared. Stuck af. someone help him ,3520,10342,20,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128,True,Boston_bull,0.117,True,Kelpie,0.087,True
813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,None,https://t.co/PjulYEXTvg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. would pat head approvingly ,2705,9699,106,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.91,True,Kelpie,0.043,True,Miniature_pinscher,0.023,True
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,None,https://t.co/syuTXARdtN,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. hurry up pup ,1896,7770,134,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,Toy_terrier,0.776,True,Pembroke,0.115,True,Basenji,0.049,True
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,None,https://t.co/AIMF8ouzvl,This is Bauer. He had nothing to do with the cookies that disappeared. very good boy ,7140,20511,118,en,Sun,Dec,25,2016,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden_retriever,0.915,True,Labrador_retriever,0.084,True,Kuvasz,0.0,True
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,None,https://t.co/lXFM1l22bG,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. ,1850,7378,87,en,Sat,Dec,24,2016,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,Bull_mastiff,0.989,True,Boxer,0.007,True,French_bulldog,0.002,True
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,None,https://t.co/AbBDuGZUpp,This is Brandi and Harley. They are practicing their caroling for later. Both festive af ,1401,6481,122,en,Sat,Dec,24,2016,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter,0.327,True,Golden_retriever,0.183,True,Leonberg,0.157,True
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,None,https://t.co/BAJrfPvtux,This is Mary. She's desperately trying to recreate her Coachella experience.   downright h*ckin adorable ,1865,7805,123,en,Sat,Dec,24,2016,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Bath_towel,0.1,False,Pillow,0.092,False,Great_Dane,0.078,True
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,None,https://t.co/gCnAeL2mvT,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. inspirational af ,3555,13360,94,en,Fri,Dec,23,2016,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,Golden_retriever,0.785,True,Cocker_spaniel,0.088,True,Labrador_retriever,0.083,True
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,https://t.co/sIB5C6FDop,Say hello to Ted. He accidentally opened the front facing camera. h*ckin unpupared ,1363,7115,136,en,Thu,Dec,22,2016,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire_bullterrier,0.611,True,French_bulldog,0.16,True,Doormat,0.059,False
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,None,https://t.co/TZkiQZqwA6,This is Halo. She likes watermelon. ,1543,7387,95,en,Thu,Dec,22,2016,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,0.386,True,Labrador_retriever,0.203,True,Golden_retriever,0.17,True
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,None,https://t.co/IU8S0n4oxn,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still would forgive then pet ,2971,12462,140,en,Wed,Dec,21,2016,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,Beagle,0.396,True,Pembroke,0.05,True,Wire-haired_fox_terrier,0.046,True
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,pupper,https://t.co/aAUXzoxaBy,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. someone help him ,6201,20492,53,en,Wed,Dec,21,2016,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804,True,Cardigan,0.19,True,Beagle,0.002,True
810984652412424192,2016-12-19 23:06:23+00:00,Twitter for iPhone,"https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,Sam,None,https://t.co/98tB8y7y7t,"Meet Sam. She smiles &amp; secretly aspires to be a reindeer.Keep Sam smiling by clicking and sharing this link:
 ",1387,5198,139,en,Mon,Dec,19,2016,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Golden_retriever,0.871,True,Tibetan_mastiff,0.037,True,Labrador_retriever,0.026,True
810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,None,https://t.co/zW1o0W4AYV,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. you're fine Hunter, everything's fine ",1710,8822,82,en,Mon,Dec,19,2016,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,Flat-coated_retriever,0.821,True,Labrador_retriever,0.082,True,Curly-coated_retriever,0.067,True
810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,None,https://t.co/MXd0AGDsRJ,This is Pavlov. His floatation device has failed him. He's quite pupset about it. would rescue ,2552,10732,117,en,Mon,Dec,19,2016,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,Malamute,0.754,True,Siberian_husky,0.166,True,Eskimo_dog,0.07,True
810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,None,https://t.co/9p6ECXJMMu,This is Phil. He's a father. A very good father too. everybody loves Phil ,10922,34436,140,en,Sun,Dec,18,2016,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,Malamute,0.621,True,Eskimo_dog,0.158,True,Tibetan_mastiff,0.029,True
810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,None,https://t.co/DrsrQkEfnb,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. would boop then pet ",3281,14404,114,en,Sat,Dec,17,2016,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,0.293,True,American_Staffordshire_terrier,0.261,True,Border_terrier,0.062,True
809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,Null,None,you...,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still would console ",3826,15253,56,en,Sat,Dec,17,2016,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397,True,Toy_poodle,0.275,True,Miniature_poodle,0.135,True
809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,Null,None,https://t.co/EMdnCugNbo,"I call this one ""A Blep by the Sea"" ",1422,6813,130,en,Thu,Dec,15,2016,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375,True,Cardigan,0.134,True,English_springer,0.074,True
809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,https://t.co/wHu15q2Q6p,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still would pet passionately ,5439,19496,125,en,Thu,Dec,15,2016,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.82,True,Samoyed,0.141,True,Pembroke,0.013,True
809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,https://t.co/nadm8yWZ4h,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. not pupset, just disappointed ",3430,12966,140,en,Wed,Dec,14,2016,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911,True,Bloodhound,0.017,True,Labrador_retriever,0.012,True
808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,None,https://t.co/Zrrcw29o13,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. incredibly h*ckin responsible ,2960,9928,108,en,Wed,Dec,14,2016,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.37,True,Miniature_pinscher,0.195,True,Kelpie,0.16,True
808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,Null,pupper,https://t.co/xQfrbNK3HD,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. would rescue ,2102,7737,75,en,Tue,Dec,13,2016,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,Seat_belt,0.779,False,Toy_poodle,0.037,True,Golden_retriever,0.017,True
808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,None,https://t.co/SQhyqrr8px,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. ,2536,11076,140,en,Tue,Dec,13,2016,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.454,True,Cocker_spaniel,0.219,True,Irish_terrier,0.093,True
808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,Null,"doggo,pupper",https://t.co/ANBpEYHaho,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both would pet at same time ,2144,8641,138,en,Mon,Dec,12,2016,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,Golden_retriever,0.426,True,Labrador_retriever,0.257,True,Great_Pyrenees,0.126,True
808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,https://t.co/O9iGgvfuzl,This is Cooper. He likes to stick his tongue out at you and then laugh about it. quite the jokester ,3447,12273,80,en,Sun,Dec,11,2016,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.731,True,Staffordshire_bullterrier,0.131,True,American_Staffordshire_terrier,0.029,True
807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,pupper,https://t.co/qTRY2qX9y4,This is Ollie Vue. He was a  legged pupper on a mission to overcome everything. This is very hard to write. we will miss you Ollie ,3516,14302,140,en,Sat,Dec,10,2016,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden_retriever,0.873,True,Cocker_spaniel,0.034,True,Chow,0.02,True
807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,None,https://t.co/DkBYaCAg2d,This is Stephan. He just wants to help. such a good boy ,53797,115524,139,en,Fri,Dec,9,2016,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.505,True,Pomeranian,0.12,True,Toy_terrier,0.077,True
807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,None,https://t.co/fhgP6vSfhX,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. would definitely boop that shnoop ,3767,12870,54,en,Thu,Dec,8,2016,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden_retriever,0.611,True,Irish_setter,0.214,True,Welsh_springer_spaniel,0.032,True
806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,Null,None,https://t.co/f1h2Fsalv9,"""Good afternoon class today we're going to learn what makes a good boy so good"" ",33645,72998,111,en,Wed,Dec,7,2016,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian_camel,0.366,False,House_finch,0.21,False,Cocker_spaniel,0.046,True
806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,https://t.co/BCB87qUU0h,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. tragic af ,2294,10028,121,en,Wed,Dec,7,2016,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.939,True,Brittany_spaniel,0.037,True,Chesapeake_Bay_retriever,0.004,True
806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,None,frustrating...,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... ,1167,6343,103,en,Tue,Dec,6,2016,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835,True,Pomeranian,0.041,True,Eskimo_dog,0.021,True
805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,https://t.co/Zcwr8LgoO8,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. ,1877,8156,136,en,Tue,Dec,6,2016,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.658,True,Keeshond,0.319,True,Leonberg,0.008,True
805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,None,https://t.co/SgpBVYIL18,This is Duke. He is not a fan of the pupporazzi. ,1776,6446,97,en,Mon,Dec,5,2016,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,0.249,True,American_Staffordshire_terrier,0.098,True,Eskimo_dog,0.08,True
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,None,https://t.co/zacX7S6GyJ,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. RIP Zeke ,1618,5638,83,en,Sun,Dec,4,2016,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643,True,German_shepherd,0.187,True,Border_terrier,0.109,True
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,None,https://t.co/lHy4Xbyhd9,This is Shooter. He's doing quite the snowy zoom. ,1678,7697,70,en,Sun,Dec,4,2016,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.245,True,Rhodesian_ridgeback,0.18,True,Cardigan,0.095,True
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,None,https://t.co/kQVQoOW9NZ,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. ,3726,13426,99,en,Fri,Dec,2,2016,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,0.916,True,German_shepherd,0.062,True,Leonberg,0.008,True
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,puppo,https://t.co/ZxeRjMKaWt,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. would pet until dry ,2672,9871,140,en,Wed,Nov,30,2016,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature_pinscher,0.817,True,Redbone,0.06,True,Irish_terrier,0.034,True
